,My,Thy,Ace,Stick,Hit,Greedy Choice,Greedy Value
70,16,1,False,-0.7611241217798594,-0.6576395242451967,1,-0.6576395242451967
71,9,1,False,-inf,-0.3546310054482417,1,-0.3546310054482417
72,5,10,False,-inf,-0.3433895297249335,1,-0.3433895297249335
73,18,2,False,0.13505415994468772,-0.541871921182266,0,0.13505415994468772
74,17,8,False,-0.39664804469273746,-0.5627240143369175,0,-0.39664804469273746
75,16,6,False,-0.14958448753462603,-0.4336734693877551,0,-0.14958448753462603
76,6,6,False,-inf,-0.051991150442477874,1,-0.051991150442477874
77,21,8,True,0.9884285181037701,-0.015625,0,0.9884285181037701
78,19,4,False,0.45940537449971414,-0.6473988439306358,0,0.45940537449971414
79,19,3,False,0.3943908851884312,-0.8132530120481928,0,0.3943908851884312
80,9,3,False,-inf,0.06766169154228856,1,0.06766169154228856
81,21,3,False,0.8815672306322351,-1.0,0,0.8815672306322351
82,12,3,False,-0.2479235880398671,-0.29161118508655126,0,-0.2479235880398671
83,18,9,False,-0.18007397133610725,-0.6491228070175439,0,-0.18007397133610725
84,11,9,False,-inf,0.05024424284717376,1,0.05024424284717376
85,7,9,False,-inf,-0.3181818181818182,1,-0.3181818181818182
86,20,2,True,0.650692225772098,0.1320754716981132,0,0.650692225772098
87,8,10,False,-inf,-0.32384950248756217,1,-0.32384950248756217
88,14,4,False,-0.2369087015767958,-0.3783783783783784,0,-0.2369087015767958
89,11,3,False,-inf,0.21664887940234792,1,0.21664887940234792
90,20,3,False,0.6468921551266159,-0.8576388888888888,0,0.6468921551266159
91,13,9,False,-0.5347793567688855,-0.4104401228249744,1,-0.4104401228249744
92,12,1,False,-0.7433414043583535,-0.5278346676596537,1,-0.5278346676596537
93,21,6,False,0.8936372269705603,-1.0,0,0.8936372269705603
94,7,10,False,-inf,-0.3745541022592152,1,-0.3745541022592152
95,20,6,True,0.6996770721205597,0.3333333333333333,0,0.6996770721205597
96,20,2,False,0.621278672523182,-0.8977635782747604,0,0.621278672523182
97,17,5,False,-0.05703511666273863,-0.5560975609756098,0,-0.05703511666273863
98,11,5,False,-inf,0.2661318451342867,1,0.2661318451342867
99,8,5,False,-inf,0.0693384223918575,1,0.0693384223918575
100,6,5,False,-inf,-0.05574912891986063,1,-0.05574912891986063
101,20,10,True,0.4345738295318127,-0.12831858407079647,0,0.4345738295318127
102,10,10,False,-inf,-0.07213593245074533,1,-0.07213593245074533
103,16,4,False,-0.20556552962298025,-0.368,0,-0.20556552962298025
104,14,3,False,-0.24144710971293748,-0.2534722222222222,0,-0.24144710971293748
105,5,3,False,-inf,-0.11284722222222222,1,-0.11284722222222222
106,16,3,True,-0.27835051546391754,-0.03614457831325301,1,-0.03614457831325301
107,16,3,False,-0.26989010989010986,-0.5222672064777328,0,-0.26989010989010986
108,21,3,True,0.9749518304431599,0.03076923076923077,0,0.9749518304431599
109,10,3,False,-inf,0.13251998317206562,1,0.13251998317206562
110,12,2,True,-0.25,0.0657439446366782,1,0.0657439446366782
111,13,3,False,-0.2639138240574506,-0.29012875536480687,0,-0.2639138240574506
112,21,7,True,0.9886405276658117,0.3357664233576642,0,0.9886405276658117
113,10,7,False,-inf,0.21558661584074545,1,0.21558661584074545
114,13,5,True,-0.10204081632653061,0.09276437847866419,1,0.09276437847866419
115,8,4,False,-inf,0.011350059737156512,1,0.011350059737156512
116,5,9,False,-inf,-0.32608695652173914,1,-0.32608695652173914
117,16,5,True,-0.2923076923076923,0.06188466947960619,1,0.06188466947960619
118,18,4,True,0.21668597914252608,0.0196078431372549,0,0.21668597914252608
119,15,4,True,-0.07317073170731707,0.0045045045045045045,1,0.0045045045045045045
120,17,9,False,-0.4116428423451419,-0.587360594795539,0,-0.4116428423451419
121,8,9,False,-inf,-0.29038587311968606,1,-0.29038587311968606
122,18,8,False,0.13606710158434296,-0.7272727272727273,0,0.13606710158434296
123,12,4,False,-0.21701334989133808,-0.23958333333333334,0,-0.21701334989133808
124,20,9,False,0.7638483965014577,-0.847887323943662,0,0.7638483965014577
125,10,9,False,-inf,0.07588739290085679,1,0.07588739290085679
126,14,7,False,-0.4954954954954955,-0.3435044765211036,1,-0.3435044765211036
127,21,1,True,0.6842297841200147,-0.06015037593984962,0,0.6842297841200147
128,16,8,False,-0.5739348370927319,-0.4902730679992861,1,-0.4902730679992861
129,7,1,False,-inf,-0.5125303152789006,1,-0.5125303152789006
130,6,10,False,-inf,-0.38955936008981196,1,-0.38955936008981196
131,8,3,False,-inf,-0.022249690976514216,1,-0.022249690976514216
132,15,6,False,-0.12103258569614897,-0.3938053097345133,0,-0.12103258569614897
133,20,3,True,0.6458752515090543,0.31666666666666665,0,0.6458752515090543
134,18,6,True,0.27764976958525345,0.16666666666666666,0,0.27764976958525345
135,9,4,False,-inf,0.10238215914850482,1,0.10238215914850482
136,20,7,True,0.7546346782988005,0.1016949152542373,0,0.7546346782988005
137,15,8,True,-0.6410256410256411,-0.11885895404120443,1,-0.11885895404120443
138,5,5,False,-inf,-0.039735099337748346,1,-0.039735099337748346
139,19,8,False,0.5997224425059476,-0.7617328519855595,0,0.5997224425059476
140,9,8,False,-inf,0.051459673428995545,1,0.051459673428995545
141,4,1,False,-inf,-0.47278911564625853,1,-0.47278911564625853
142,16,1,True,-0.754601226993865,-0.33996937212863704,1,-0.33996937212863704
143,18,1,False,-0.36461306026523416,-0.7292993630573248,0,-0.36461306026523416
144,21,8,False,0.9258435298479792,-1.0,0,0.9258435298479792
145,11,8,False,-inf,0.15177006659656503,1,0.15177006659656503
146,6,8,False,-inf,-0.2542565266742338,1,-0.2542565266742338
147,13,6,True,-0.056179775280898875,0.16632016632016633,1,0.16632016632016633
148,12,7,False,-0.3979591836734694,-0.22957500485154278,1,-0.22957500485154278
149,12,8,False,-0.5821917808219178,-0.3039581777445855,1,-0.3039581777445855
150,16,4,True,-0.10344827586206896,0.03768115942028986,1,0.03768115942028986
151,12,2,False,-0.31761006289308175,-0.30442692540933897,1,-0.30442692540933897
152,20,1,False,0.1517776341305753,-0.8726790450928382,0,0.1517776341305753
153,20,5,False,0.6676101185211393,-0.8737201365187713,0,0.6676101185211393
154,10,5,False,-inf,0.23029808084932626,1,0.23029808084932626
155,13,10,True,-0.5857142857142857,-0.1977578475336323,1,-0.1977578475336323
156,21,2,False,0.895005675368899,-1.0,0,0.895005675368899
157,18,7,False,0.4047705095771594,-0.6549520766773163,0,0.4047705095771594
158,17,3,False,-0.1085687602148027,-0.5141700404858299,0,-0.1085687602148027
159,18,10,True,-0.29343629343629346,-0.23158187378370865,1,-0.23158187378370865
160,21,9,True,0.9897919120533961,0.10273972602739725,0,0.9897919120533961
161,7,4,False,-inf,-0.026273885350318472,1,-0.026273885350318472
162,21,4,False,0.8789915966386554,-1.0,0,0.8789915966386554
163,11,4,False,-inf,0.23879551820728293,1,0.23879551820728293
164,9,9,False,-inf,-0.10654112983151635,1,-0.10654112983151635
165,19,7,False,0.6128239076981274,-0.7337883959044369,0,0.6128239076981274
166,12,4,True,-0.35714285714285715,0.14516129032258066,1,0.14516129032258066
167,16,9,False,-0.5295836376917458,-0.5135682462535439,1,-0.5135682462535439
168,4,6,False,-inf,-0.0625,1,-0.0625
169,21,10,False,0.8886866558099434,-1.0,0,0.8886866558099434
170,8,7,False,-inf,0.02069857697283312,1,0.02069857697283312
171,16,2,False,-0.2874623871614845,-0.45012165450121655,0,-0.2874623871614845
172,21,6,True,0.9819209039548022,0.32142857142857145,0,0.9819209039548022
173,7,5,False,-inf,-0.05872756933115824,1,-0.05872756933115824
174,19,3,True,0.42067553735926305,0.16393442622950818,0,0.42067553735926305
175,17,7,False,-0.10412474849094568,-0.5314285714285715,0,-0.10412474849094568
176,5,7,False,-inf,-0.06717557251908397,1,-0.06717557251908397
177,10,8,False,-inf,0.13195615514333894,1,0.13195615514333894
178,17,10,True,-0.5406824146981627,-0.2719546742209632,1,-0.2719546742209632
179,17,2,False,-0.159966846249482,-0.5180722891566265,0,-0.159966846249482
180,7,7,False,-inf,-0.08927108927108927,1,-0.08927108927108927
181,11,1,False,-inf,-0.1451114922813036,1,-0.1451114922813036
182,15,1,True,-0.8378378378378378,-0.38221528861154447,1,-0.38221528861154447
183,10,2,False,-inf,0.13133445945945946,1,0.13133445945945946
184,8,1,False,-inf,-0.43640897755610975,1,-0.43640897755610975
185,18,3,True,-0.05660377358490566,0.09921962095875139,1,0.09921962095875139
186,19,9,True,0.323094425483504,0.04081632653061224,0,0.323094425483504
187,14,2,True,-0.23529411764705882,0.023769100169779286,1,0.023769100169779286
188,19,7,True,0.6863425925925926,0.03636363636363636,0,0.6863425925925926
189,11,7,False,-inf,0.20526671168129643,1,0.20526671168129643
190,14,4,True,-0.3211009174311927,0.059813084112149535,1,0.059813084112149535
191,19,2,False,0.35986159169550175,-0.6877828054298643,0,0.35986159169550175
192,21,5,False,0.8793248945147679,-1.0,0,0.8793248945147679
193,11,2,False,-inf,0.21946902654867256,1,0.21946902654867256
194,8,2,False,-inf,-0.03827160493827161,1,-0.03827160493827161
195,6,9,False,-inf,-0.3789359391965255,1,-0.3789359391965255
196,21,4,True,0.9795761078998073,0.14388489208633093,0,0.9795761078998073
197,13,8,False,-0.5360501567398119,-0.36675799086757993,1,-0.36675799086757993
198,14,10,True,-0.5576923076923077,-0.2149377593360996,1,-0.2149377593360996
199,20,5,True,0.6684665226781857,0.3157894736842105,0,0.6684665226781857
200,4,7,False,-inf,-0.14465408805031446,1,-0.14465408805031446
201,6,2,False,-inf,-0.1516164994425864,1,-0.1516164994425864
202,15,6,True,-0.2608695652173913,0.11348684210526316,1,0.11348684210526316
203,4,9,False,-inf,-0.3311036789297659,1,-0.3311036789297659
204,4,3,False,-inf,-0.056179775280898875,1,-0.056179775280898875
205,16,10,True,-0.6477272727272727,-0.2906937394247039,1,-0.2906937394247039
206,20,8,True,0.7925478348439073,-0.038461538461538464,0,0.7925478348439073
207,16,2,True,-0.27514231499051234,-0.13286713286713286,1,-0.13286713286713286
208,4,8,False,-inf,-0.23722627737226276,1,-0.23722627737226276
209,18,5,True,0.14318975552968569,0.13559322033898305,0,0.14318975552968569
210,15,10,True,-0.5083798882681564,-0.261267863686332,1,-0.261267863686332
211,4,2,False,-inf,-0.15987460815047022,1,-0.15987460815047022
212,12,8,True,-0.5555555555555556,0.041044776119402986,1,0.041044776119402986
213,17,8,True,-0.36885245901639346,-0.061611374407582936,1,-0.061611374407582936
214,21,2,True,0.9849246231155779,0.18181818181818182,0,0.9849246231155779
215,16,8,True,-0.5609756097560976,-0.10526315789473684,1,-0.10526315789473684
216,17,6,False,0.037562189054726365,-0.5588235294117647,0,0.037562189054726365
217,10,6,False,-inf,0.2312579415501906,1,0.2312579415501906
218,9,7,False,-inf,0.09227683049147442,1,0.09227683049147442
219,17,1,True,-0.5245901639344263,-0.3903868698710434,1,-0.3903868698710434
220,13,8,True,-0.5272727272727272,0.042435424354243544,1,0.042435424354243544
221,20,4,True,0.6851248642779587,0.25925925925925924,0,0.6851248642779587
222,20,1,True,0.09036144578313253,-0.36923076923076925,0,0.09036144578313253
223,14,8,True,-0.7142857142857143,-0.04723127035830619,1,-0.04723127035830619
224,15,2,True,-0.22916666666666666,-0.08744038155802862,1,-0.08744038155802862
225,6,4,False,-inf,-0.004608294930875576,1,-0.004608294930875576
226,16,6,True,-0.09243697478991597,0.0681063122923588,1,0.0681063122923588
227,7,2,False,-inf,-0.162291169451074,1,-0.162291169451074
228,12,10,True,-0.5327102803738317,-0.1346153846153846,1,-0.1346153846153846
229,7,8,False,-inf,-0.2564315352697095,1,-0.2564315352697095
230,19,4,True,0.4574944071588367,0.22807017543859648,0,0.4574944071588367
231,13,1,True,-0.7547169811320755,-0.32634032634032634,1,-0.32634032634032634
232,6,7,False,-inf,-0.19080459770114944,1,-0.19080459770114944
233,17,4,True,-0.024017467248908297,0.05053191489361702,1,0.05053191489361702
234,14,5,True,-0.2011173184357542,0.020895522388059702,1,0.020895522388059702
235,5,8,False,-inf,-0.24,1,-0.24
236,16,7,True,-0.5348837209302325,-0.05387647831800263,1,-0.05387647831800263
237,14,9,True,-0.5652173913043478,-0.16295025728987994,1,-0.16295025728987994
238,6,1,False,-inf,-0.5575620767494357,1,-0.5575620767494357
239,17,7,True,-0.1797752808988764,0.01340033500837521,1,0.01340033500837521
240,21,5,True,0.9823822290310226,0.2589928057553957,0,0.9823822290310226
241,7,6,False,-inf,0.06861198738170347,1,0.06861198738170347
242,18,2,True,0.15005861664712777,-0.08888888888888889,0,0.15005861664712777
243,15,9,True,-0.5320754716981132,-0.21026894865525672,1,-0.21026894865525672
244,18,7,True,0.38183807439824946,0.0,0,0.38183807439824946
245,17,5,True,-0.08333333333333333,0.07476635514018691,1,0.07476635514018691
246,19,8,True,0.6103117505995204,0.1171875,0,0.6103117505995204
247,6,3,False,-inf,-0.14874141876430205,1,-0.14874141876430205
248,5,2,False,-inf,-0.1936056838365897,1,-0.1936056838365897
249,17,6,True,0.04195804195804196,0.10173160173160173,1,0.10173160173160173
250,14,6,True,-0.018867924528301886,0.09298245614035087,1,0.09298245614035087
251,14,1,True,-0.74,-0.3382352941176471,1,-0.3382352941176471
252,13,9,True,-0.46,-0.05040322580645161,1,-0.05040322580645161
253,14,3,True,-0.22123893805309736,0.08818011257035648,1,0.08818011257035648
254,18,8,True,0.12867647058823528,0.024390243902439025,0,0.12867647058823528
255,7,3,False,-inf,-0.08278145695364239,1,-0.08278145695364239
256,15,5,True,0.058823529411764705,0.08493589743589744,1,0.08493589743589744
257,17,2,True,-0.22602739726027396,-0.005961251862891207,1,-0.005961251862891207
258,13,3,True,-0.35714285714285715,0.02091254752851711,1,0.02091254752851711
259,21,7,False,0.9286186384666226,-1.0,0,0.9286186384666226
260,20,9,True,0.7760252365930599,0.16666666666666666,0,0.7760252365930599
261,15,3,True,-0.43529411764705883,0.0,1,0.0
262,4,10,False,-inf,-0.38657604078164826,1,-0.38657604078164826
263,19,5,True,0.4274640088593577,0.2978723404255319,0,0.4274640088593577
264,13,2,True,-0.28888888888888886,0.010221465076660987,1,0.010221465076660987
265,12,9,True,-0.5862068965517241,-0.10108303249097472,1,-0.10108303249097472
266,5,6,False,-inf,-0.07413793103448275,1,-0.07413793103448275
267,18,9,True,-0.15718157181571815,-0.168,0,-0.15718157181571815
268,4,5,False,-inf,-0.0948905109489051,1,-0.0948905109489051
269,19,2,True,0.4008958566629339,0.24615384615384617,0,0.4008958566629339
270,5,4,False,-inf,-0.02905982905982906,1,-0.02905982905982906
271,13,4,True,-0.34782608695652173,0.1366906474820144,1,0.1366906474820144
272,12,1,True,-0.5813953488372093,-0.3048327137546468,1,-0.3048327137546468
273,12,6,True,-0.09433962264150944,0.057692307692307696,1,0.057692307692307696
274,12,3,True,-0.3181818181818182,-0.0425531914893617,1,-0.0425531914893617
275,17,9,True,-0.4377224199288256,-0.14695945945945946,1,-0.14695945945945946
276,15,7,True,-0.4375,-0.02785923753665689,1,-0.02785923753665689
277,5,1,False,-inf,-0.5158597662771286,1,-0.5158597662771286
278,12,5,True,-0.2631578947368421,0.08403361344537816,1,0.08403361344537816
279,4,4,False,-inf,-0.10067114093959731,1,-0.10067114093959731
